PUBLICATION NAME: (science) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( REVIEW OR ARTICLE )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Laser Scribing of High-Performance and Flexible Graphene-Based Electrochemical Capacitors","El-Kady, Maher F.; Strong, Veronica; Dubin, Sergey; Kaner, Richard B.","","","","SCIENCE","MAR 16 2012","2012","335","6074","","","","1326","1330","","10.1126/science.1216744","","","2748","274.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","186","308","388","357","409","368","391","289","13"
"Signatures of Majorana Fermions in Hybrid Superconductor-Semiconductor Nanowire Devices","Mourik, V.; Zuo, K.; Frolov, S. M.; Plissard, S. R.; Bakkers, E. P. A. M.; Kouwenhoven, L. P.","","","","SCIENCE","MAY 25 2012","2012","336","6084","","","","1003","1007","","10.1126/science.1222360","","","2520","252.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","234","277","274","315","362","320","333","309","13"
"Photoacoustic Tomography: In Vivo Imaging from Organelles to Organs","Wang, Lihong V.; Hu, Song","","","","SCIENCE","MAR 23 2012","2012","335","6075","","","","1458","1462","","10.1126/science.1216210","","","2329","232.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","139","208","261","290","338","351","382","327","7"
"Liquid Exfoliation of Layered Materials","Nicolosi, Valeria; Chhowalla, Manish; Kanatzidis, Mercouri G.; Strano, Michael S.; Coleman, Jonathan N.","","","","SCIENCE","JUN 21 2013","2013","340","6139","","","","1420","+","1226419","10.1126/science.1226419","","","2086","231.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","152","240","304","355","343","336","329","16"
"Functional Supramolecular Polymers","Aida, T.; Meijer, E. W.; Stupp, S. I.","","","","SCIENCE","FEB 17 2012","2012","335","6070","","","","813","817","","10.1126/science.1205962","","","2063","206.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","189","217","246","274","310","233","275","253","9"
"Interactions Between the Microbiota and the Immune System","Hooper, Lora V.; Littman, Dan R.; Macpherson, Andrew J.","","","","SCIENCE","JUN 8 2012","2012","336","6086","","","","1268","1273","","10.1126/science.1223490","","","1958","195.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","177","197","216","239","235","272","316","275","6"
"Host-Gut Microbiota Metabolic Interactions","Nicholson, Jeremy K.; Holmes, Elaine; Kinross, James; Burcelin, Remy; Gibson, Glenn; Jia, Wei; Pettersson, Sven","","","","SCIENCE","JUN 8 2012","2012","336","6086","","","","1262","1267","","10.1126/science.1223813","","","1952","195.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","134","158","222","228","226","262","334","341","20"
"The Microbial Metabolites, Short-Chain Fatty Acids, Regulate Colonic T-reg Cell Homeostasis","Smith, Patrick M.; Howitt, Michael R.; Panikov, Nicolai; Michaud, Monia; Gallini, Carey Ann; Bohlooly-Y, Mohammad; Glickman, Jonathan N.; Garrett, Wendy S.","","","","SCIENCE","AUG 2 2013","2013","341","6145","","","","569","573","","10.1126/science.1241165","","","1945","216.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","166","194","229","283","291","358","390","19"
"Spin-Torque Switching with the Giant Spin Hall Effect of Tantalum","Liu, Luqiao; Pai, Chi-Feng; Li, Y.; Tseng, H. W.; Ralph, D. C.; Buhrman, R. A.","","","","SCIENCE","MAY 4 2012","2012","336","6081","","","","555","558","","10.1126/science.1218197","","","1910","191.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","88","149","185","250","296","300","284","334","8"
"A Massive Pulsar in a Compact Relativistic Binary","Antoniadis, John; Freire, Paulo C. C.; Wex, Norbert; Tauris, Thomas M.; Lynch, Ryan S.; van Kerkwijk, Marten H.; Kramer, Michael; Bassa, Cees; Dhillon, Vik S.; Driebe, Thomas; Hessels, Jason W. T.; Kaspi, Victoria M.; Kondratiev, Vladislav I.; Langer, Norbert; Marsh, Thomas R.; McLaughlin, Maura A.; Pennucci, Timothy T.; Ransom, Scott M.; Stairs, Ingrid H.; van Leeuwen, Joeri; Verbiest, Joris P. W.; Whelan, David G.","","","","SCIENCE","APR 26 2013","2013","340","6131","","","","","","1233232","10.1126/science.1233232","","","1794","199.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","201","221","261","233","234","303","277","11"
