PUBLICATION NAME: (plos genetics) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Comprehensive Research Synopsis and Systematic Meta-Analyses in Parkinson's Disease Genetics: The PDGene Database","Lill, Christina M.; Roehr, Johannes T.; McQueen, Matthew B.; Kavvoura, Fotini K.; Bagade, Sachin; Schjeide, Brit-Maren M.; Schjeide, Leif M.; Meissner, Esther; Zauft, Ute; Allen, Nicole C.; Liu, Tian; Schilling, Marcel; Anderson, Kari J.; Beecham, Gary; Berg, Daniela; Biernacka, Joanna M.; Brice, Alexis; DeStefano, Anita L.; Do, Chuong B.; Eriksson, Nicholas; Factor, Stewart A.; Farrer, Matthew J.; Foroud, Tatiana; Gasser, Thomas; Hamza, Taye; Hardy, John A.; Heutink, Peter; Hill-Burns, Erin M.; Klein, Christine; Latourelle, Jeanne C.; Maraganore, Demetrius M.; Martin, Eden R.; Martinez, Maria; Myers, Richard H.; Nalls, Michael A.; Pankratz, Nathan; Payami, Haydeh; Satake, Wataru; Scott, William K.; Sharma, Manu; Singleton, Andrew B.; Stefansson, Kari; Toda, Tatsushi; Tung, Joyce Y.; Vance, Jeffery; Wood, Nick W.; Zabetian, Cyrus P.; Young, Peter; Tanzi, Rudolph E.; Khoury, Muin J.; Zipp, Frauke; Lehrach, Hans; Ioannidis, John P. A.; Bertram, Lars","Genetic Epidemiology Parkinson's; IPDGC; Parkinson's Dis GWAS Consortium; WTCCC2","","","PLOS GENETICS","MAR 2012","2012","8","3","","","","","","e1002548","10.1371/journal.pgen.1002548","","","373","37.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","61","54","56","49","46","36","24","23","2"
"Epigenome-Wide Scans Identify Differentially Methylated Regions for Age and Age-Related Phenotypes in a Healthy Ageing Population","Bell, Jordana T.; Tsai, Pei-Chien; Yang, Tsun-Po; Pidsley, Ruth; Nisbet, James; Glass, Daniel; Mangino, Massimo; Zhai, Guangju; Zhang, Feng; Valdes, Ana; Shin, So-Youn; Dempster, Emma L.; Murray, Robin M.; Grundberg, Elin; Hedman, Asa K.; Nica, Alexandra; Small, Kerrin S.; Dermitzakis, Emmanouil T.; McCarthy, Mark I.; Mill, Jonathan; Spector, Tim D.; Deloukas, Panos","MuTHER Consortium","","","PLOS GENETICS","APR 2012","2012","8","4","","","","189","200","e1002629","10.1371/journal.pgen.1002629","","","367","36.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","39","57","60","64","50","45","23","12","1"
"The Metabochip, a Custom Genotyping Array for Genetic Studies of Metabolic, Cardiovascular, and Anthropometric Traits","Voight, Benjamin F.; Kang, Hyun Min; Ding, Jun; Palmer, Cameron D.; Sidore, Carlo; Chines, Peter S.; Burtt, Noel P.; Fuchsberger, Christian; Li, Yanming; Erdmann, Jeanette; Frayling, Timothy M.; Heid, Iris M.; Jackson, Anne U.; Johnson, Toby; Kilpelaeinen, Tuomas O.; Lindgren, Cecilia M.; Morris, Andrew P.; Prokopenko, Inga; Randall, Joshua C.; Saxena, Richa; Soranzo, Nicole; Speliotes, Elizabeth K.; Teslovich, Tanya M.; Wheeler, Eleanor; Maguire, Jared; Parkin, Melissa; Potter, Simon; Rayner, N. William; Robertson, Neil; Stirrups, Kathleen; Winckler, Wendy; Sanna, Serena; Mulas, Antonella; Nagaraja, Ramaiah; Cucca, Francesco; Barroso, Ines; Deloukas, Panos; Loos, Ruth J. F.; Kathiresan, Sekar; Munroe, Patricia B.; Newton-Cheh, Christopher; Pfeufer, Arne; Samani, Nilesh J.; Schunkert, Heribert; Hirschhorn, Joel N.; Altshuler, David; McCarthy, Mark I.; Abecasis, Goncalo R.; Boehnke, Michael","","","","PLOS GENETICS","AUG 2012","2012","8","8","","","","","","e1002793","10.1371/journal.pgen.1002793","","","343","34.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","44","46","69","46","53","41","27","10","2"
"A Six Months Exercise Intervention Influences the Genome-wide DNA Methylation Pattern in Human Adipose Tissue","Ronn, Tina; Volkov, Petr; Davegardh, Cajsa; Dayeh, Tasnim; Hall, Elin; Olsson, Anders H.; Nilsson, Emma; Tornberg, Asa; Nitert, Marloes Dekker; Eriksson, Karl-Fredrik; Jones, Helena A.; Groop, Leif; Ling, Charlotte","","","","PLOS GENETICS","JUN 2013","2013","9","6","","","","","","e1003572","10.1371/journal.pgen.1003572","","","341","37.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","32","64","60","50","40","48","39","2"
"Comparative Genomics of Plant-Associated Pseudomonas spp.: Insights into Diversity and Inheritance of Traits Involved in Multitrophic Interactions","Loper, Joyce E.; Hassan, Karl A.; Mavrodi, Dmitri V.; Davis, Edward W., II; Lim, Chee Kent; Shaffer, Brenda T.; Elbourne, Liam D. H.; Stockwell, Virginia O.; Hartney, Sierra L.; Breakwell, Katy; Henkels, Marcella D.; Tetu, Sasha G.; Rangel, Lorena I.; Kidarsa, Teresa A.; Wilson, Neil L.; de Mortel, Judith E. van; Song, Chunxu; Blumhagen, Rachel; Radune, Diana; Hostetler, Jessica B.; Brinkac, Lauren M.; Durkin, A. Scott; Kluepfel, Daniel A.; Wechter, W. Patrick; Anderson, Anne J.; Kim, Young Cheol; Pierson, Leland S., III; Pierson, Elizabeth A.; Lindow, Steven E.; Kobayashi, Donald Y.; Raaijmakers, Jos M.; Weller, David M.; Thomashow, Linda S.; Allen, Andrew E.; Paulsen, Ian T.","","","","PLOS GENETICS","JUL 2012","2012","8","7","","","","","","e1002784","10.1371/journal.pgen.1002784","","","335","33.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","38","40","56","44","45","37","32","40","1"
"Simple Methods for Generating and Detecting Locus-Specific Mutations Induced with TALENs in the Zebrafish Genome","Dahlem, Timothy J.; Hoshijima, Kazuyuki; Jurynec, Michael J.; Gunther, Derrick; Starker, Colby G.; Locke, Alexandra S.; Weis, Allison M.; Voytas, Daniel F.; Grunwald, David Jonah","","","","PLOS GENETICS","AUG 2012","2012","8","8","","","","","","e1002861","10.1371/journal.pgen.1002861","","","316","31.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","47","51","40","63","41","29","23","19","1"
"Loss of ATRX, Genome Instability, and an Altered DNA Damage Response Are Hallmarks of the Alternative Lengthening of Telomeres Pathway","Lovejoy, Courtney A.; Li, Wendi; Reisenweber, Steven; Thongthip, Supawat; Bruno, Joanne; de Lange, Titia; De, Saurav; Petrini, John H. J.; Sung, Patricia A.; Jasin, Maria; Rosenbluh, Joseph; Zwang, Yaara; Weir, Barbara A.; Hatton, Charlie; Ivanova, Elena; Macconaill, Laura; Hanna, Megan; Hahn, William C.; Lue, Neal F.; Reddel, Roger R.; Jiao, Yuchen; Kinzler, Kenneth; Vogelstein, Bert; Papadopoulos, Nickolas; Meeker, Alan K.","ALT Starr Canc Consortium","","","PLOS GENETICS","JUL 2012","2012","8","7","","","","","","e1002772","10.1371/journal.pgen.1002772","","","316","31.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","25","36","48","31","37","41","50","43","1"
"Contribution of Intragenic DNA Methylation in Mouse Gametic DNA Methylomes to Establish Oocyte-Specific Heritable Marks","Kobayashi, Hisato; Sakurai, Takayuki; Imai, Misaki; Takahashi, Nozomi; Fukuda, Atsushi; Yayoi, Obata; Sato, Shun; Nakabayashi, Kazuhiko; Hata, Kenichiro; Sotomaru, Yusuke; Suzuki, Yutaka; Kono, Tomohiro","","","","PLOS GENETICS","JAN 2012","2012","8","1","","","","","","e1002440","10.1371/journal.pgen.1002440","","","315","31.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","34","48","50","42","23","34","45","25","0"
"Transposable Elements Are Major Contributors to the Origin, Diversification, and Regulation of Vertebrate Long Noncoding RNAs","Kapusta, Aurelie; Kronenberg, Zev; Lynch, Vincent J.; Zhuo, Xiaoyu; Ramsay, LeeAnn; Bourque, Guillaume; Yandell, Mark; Feschotte, Cedric","","","","PLOS GENETICS","APR 2013","2013","9","4","","","","","","e1003470","10.1371/journal.pgen.1003470","","","314","34.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","40","48","45","49","41","43","38","3"
"Patterns of Cis Regulatory Variation in Diverse Human Populations","Stranger, Barbara E.; Montgomery, Stephen B.; Dimas, Antigone S.; Parts, Leopold; Stegle, Oliver; Ingle, Catherine E.; Sekowska, Magda; Smith, George Davey; Evans, David; Gutierrez-Arcelus, Maria; Price, Alkes; Raj, Towfique; Nisbett, James; Nica, Alexandra C.; Beazley, Claude; Durbin, Richard; Deloukas, Panos; Dermitzakis, Emmanouil T.","","","","PLOS GENETICS","APR 2012","2012","8","4","","","","272","284","e1002639","10.1371/journal.pgen.1002639","","","311","31.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","47","72","52","42","36","19","15","21","0"
