PUBLICATION NAME: (nature communications) AND YEAR PUBLISHED: (2012-2013)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Lithium-sulphur batteries with a microporous carbon paper as a bifunctional interlayer","Su, Yu-Sheng; Manthiram, Arumugam","","","","NATURE COMMUNICATIONS","NOV 2012","2012","3","","","","","","","1166","10.1038/ncomms2163","","","1004","100.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","91","127","144","153","169","150","137","8"
"Spatial separation of photogenerated electrons and holes among {010} and {110} crystal facets of BiVO4","Li, Rengui; Zhang, Fuxiang; Wang, Donge; Yang, Jingxiu; Li, Mingrun; Zhu, Jian; Zhou, Xin; Han, Hongxian; Li, Can","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1432","10.1038/ncomms2401","","","994","110.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","80","107","139","151","176","155","166","7"
"Intercalation and delamination of layered carbides and carbonitrides","Mashtalir, Olha; Naguib, Michael; Mochalin, Vadym N.; Dall'Agnese, Yohan; Heon, Min; Barsoum, Michel W.; Gogotsi, Yury","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1716","10.1038/ncomms2664","","","966","107.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","34","62","103","116","148","213","263","18"
"Inferring tumour purity and stromal and immune cell admixture from expression data","Yoshihara, Kosuke; Shahmoradgoli, Maria; Martinez, Emmanuel; Vegesna, Rahulsimham; Kim, Hoon; Torres-Garcia, Wandaliz; Trevino, Victor; Shen, Hui; Laird, Peter W.; Levine, Douglas A.; Carter, Scott L.; Getz, Gad; Stemke-Hale, Katherine; Mills, Gordon B.; Verhaak, Roel G. W.","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2612","10.1038/ncomms3612","","","955","106.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","36","55","74","93","199","466","20"
"Electrical control of neutral and charged excitons in a monolayer semiconductor","Ross, Jason S.; Wu, Sanfeng; Yu, Hongyi; Ghimire, Nirmal J.; Jones, Aaron M.; Aivazian, Grant; Yan, Jiaqiang; Mandrus, David G.; Xiao, Di; Yao, Wang; Xu, Xiaodong","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1474","10.1038/ncomms2498","","","869","96.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","89","89","116","155","147","124","124","6"
"Efficient solar water splitting by enhanced charge separation in a bismuth vanadate-silicon tandem photoelectrode","Abdi, Fatwa F.; Han, Lihao; Smets, Arno H. M.; Zeman, Miro; Dam, Bernard; van de Krol, Roel","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2195","10.1038/ncomms3195","","","857","95.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","84","121","155","140","136","124","92","3"
"Graphene-based in-plane micro-supercapacitors with high power and energy densities","Wu, Zhong-Shuai; Parvez, Khaled; Feng, Xinliang; Muellen, Klaus","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2487","10.1038/ncomms3487","","","852","94.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","105","111","153","146","158","118","7"
"Stable Li-ion battery anodes by in-situ polymerization of conducting hydrogel to conformally coat silicon nanoparticles","Wu, Hui; Yu, Guihua; Pan, Lijia; Liu, Nian; McDowell, Matthew T.; Bao, Zhenan; Cui, Yi","","","","NATURE COMMUNICATIONS","JUN 2013","2013","4","","","","","","","1943","10.1038/ncomms2941","","","781","86.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","66","106","94","110","126","140","124","8"
"Topological crystalline insulators in the SnTe material class","Hsieh, Timothy H.; Lin, Hsin; Liu, Junwei; Duan, Wenhui; Bansil, Arun; Fu, Liang","","","","NATURE COMMUNICATIONS","JUL 2012","2012","3","","","","","","","982","10.1038/ncomms1969","","","772","77.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","47","91","91","98","109","94","123","104","4"
"Sumoylated hnRNPA2B1 controls the sorting of miRNAs into exosomes through binding to specific motifs","Villarroya-Beltri, Carolina; Gutierrez-Vazquez, Cristina; Sanchez-Cabo, Fatima; Perez-Hernandez, Daniel; Vazquez, Jesus; Martin-Cofreces, Noa; Jorge Martinez-Herrera, Dannys; Pascual-Montano, Alberto; Mittelbrunn, Maria; Sanchez-Madrid, Francisco","","","","NATURE COMMUNICATIONS","DEC 2013","2013","4","","","","","","","2980","10.1038/ncomms3980","","","771","85.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","71","103","112","137","141","163","6"
"Stretchable batteries with self-similar serpentine interconnects and integrated wireless recharging systems","Xu, Sheng; Zhang, Yihui; Cho, Jiung; Lee, Juhwan; Huang, Xian; Jia, Lin; Fan, Jonathan A.; Su, Yewang; Su, Jessica; Zhang, Huigang; Cheng, Huanyu; Lu, Bingwei; Yu, Cunjiang; Chuang, Chi; Kim, Tae-il; Song, Taeseup; Shigeta, Kazuyo; Kang, Sen; Dagdeviren, Canan; Petrov, Ivan; Braun, Paul V.; Huang, Yonggang; Paik, Ungyu; Rogers, John A.","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1543","10.1038/ncomms2553","","","758","84.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","69","97","99","121","112","142","97","2"
"Metasurface holograms for visible light","Ni, Xingjie; Kildishev, Alexander V.; Shalaev, Vladimir M.","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2807","10.1038/ncomms3807","","","752","83.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","56","81","130","153","158","145","6"
"Biomimetic superelastic graphene-based cellular monoliths","Qiu, Ling; Liu, Jeffery Z.; Chang, Shery L. Y.; Wu, Yanzhe; Li, Dan","","","","NATURE COMMUNICATIONS","DEC 2012","2012","3","","","","","","","1241","10.1038/ncomms2251","","","736","73.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","66","85","102","117","113","111","112","9"
"Hygro-responsive membranes for effective oil-water separation","Kota, Arun K.; Kwon, Gibum; Choi, Wonjae; Mabry, Joseph M.; Tuteja, Anish","","","","NATURE COMMUNICATIONS","AUG 2012","2012","3","","","","","","","1025","10.1038/ncomms2027","","","736","73.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","26","68","71","92","110","113","123","120","10"
"Double perovskites as a family of highly active catalysts for oxygen evolution in alkaline solution","Grimaud, Alexis; May, Kevin J.; Carlton, Christopher E.; Lee, Yueh-Lin; Risch, Marcel; Hong, Wesley T.; Zhou, Jigang; Shao-Horn, Yang","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2439","10.1038/ncomms3439","","","731","81.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","61","91","104","151","151","142","10"
"Nitrogen-doped carbon nanomaterials as non-metal electrocatalysts for water oxidation","Zhao, Yong; Nakamura, Ryuhei; Kamiya, Kazuhide; Nakanishi, Shuji; Hashimoto, Kazuhito","","","","NATURE COMMUNICATIONS","AUG 2013","2013","4","","","","","","","2390","10.1038/ncomms3390","","","719","79.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","40","86","115","127","125","119","102","3"
"Advanced zinc-air batteries based on high-performance hybrid electrocatalysts","Li, Yanguang; Gong, Ming; Liang, Yongye; Feng, Ju; Kim, Ji-Eun; Wang, Hailiang; Hong, Guosong; Zhang, Bo; Dai, Hongjie","","","","NATURE COMMUNICATIONS","MAY 2013","2013","4","","","","","","","1805","10.1038/ncomms2812","","","718","79.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","36","65","101","113","150","121","116","11"
"Broadband graphene terahertz modulators enabled by intraband transitions","Sensale-Rodriguez, Berardi; Yan, Rusen; Kelly, Michelle M.; Fang, Tian; Tahy, Kristof; Hwang, Wan Sik; Jena, Debdeep; Liu, Lei; Xing, Huili Grace","","","","NATURE COMMUNICATIONS","APR 2012","2012","3","","","","","","","780","10.1038/ncomms1787","","","681","68.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","54","60","71","102","98","93","101","81","3"
"Three-dimensional optical holography using a plasmonic metasurface","Huang, Lingling; Chen, Xianzhong; Muehlenbernd, Holger; Zhang, Hao; Chen, Shumei; Bai, Benfeng; Tan, Qiaofeng; Jin, Guofan; Cheah, Kok-Wai; Qiu, Cheng-Wei; Li, Jensen; Zentgraf, Thomas; Zhang, Shuang","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2808","10.1038/ncomms3808","","","668","74.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","70","87","132","118","120","109","9"
"Active control of electromagnetically induced transparency analogue in terahertz metamaterials","Gu, Jianqiang; Singh, Ranjan; Liu, Xiaojun; Zhang, Xueqian; Ma, Yingfang; Zhang, Shuang; Maier, Stefan A.; Tian, Zhen; Azad, Abul K.; Chen, Hou-Tong; Taylor, Antoinette J.; Han, Jiaguang; Zhang, Weili","","","","NATURE COMMUNICATIONS","OCT 2012","2012","3","","","","","","","1151","10.1038/ncomms2153","","","663","66.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","45","86","78","78","105","118","95","12"
