PUBLICATION NAME: (nature communications) AND YEAR PUBLISHED: (2012-2013)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"FLOWERING LOCUS C in monocots and the tandem origin of angiosperm-specific MADS-box genes","Ruelens, Philip; de Maagd, Ruud A.; Proost, Sebastian; Theissen, Guenther; Geuten, Koen; Kaufmann, Kerstin","","","","NATURE COMMUNICATIONS","AUG 2013","2013","4","","","","","","","2280","10.1038/ncomms3280","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","10","10","14","13","6","10","0"
"Vibrational near-field mapping of planar and buried three-dimensional plasmonic nanostructures","Dregely, Daniel; Neubrech, Frank; Duan, Huigao; Vogelgesang, Ralf; Giessen, Harald","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2237","10.1038/ncomms3237","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","13","10","10","11","6","1"
"The saccus vasculosus of fish is a sensor of seasonal changes in day length","Nakane, Yusuke; Ikegami, Keisuke; Iigo, Masayuki; Ono, Hiroko; Takeda, Korenori; Takahashi, Daisuke; Uesaka, Maiko; Kimijima, Meita; Hashimoto, Ramu; Arai, Natsumi; Suga, Takuya; Kosuge, Katsuya; Abe, Tomotaka; Maeda, Ryosuke; Senga, Takumi; Amiya, Noriko; Azuma, Teruo; Amano, Masafumi; Abe, Hideki; Yamamoto, Naoyuki; Yoshimura, Takashi","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2108","10.1038/ncomms3108","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","9","7","16","11","9","2"
"Role of point defects on the reactivity of reconstructed anatase titanium dioxide (001) surface","Wang, Yang; Sun, Huijuan; Tan, Shijing; Feng, Hao; Cheng, Zhengwang; Zhao, Jin; Zhao, Aidi; Wang, Bing; Luo, Yi; Yang, Jinlong; Hou, J. G.","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2214","10.1038/ncomms3214","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","23","18","12","3","3","2","0"
"Crocodylian diversity peak and extinction in the late Cenozoic of the northern Neotropics","Scheyer, T. M.; Aguilera, O. A.; Delfino, M.; Fortier, D. C.; Carlini, A. A.; Sanchez, R.; Carrillo-Briceno, J. D.; Quiroz, L.; Sanchez-Villagra, M. R.","","","","NATURE COMMUNICATIONS","MAY 2013","2013","4","","","","","","","1907","10.1038/ncomms2940","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","15","10","6","9","18","13","0"
"Regulation of NF-kappa B signalling by the mono-ADP-ribosyltransferase ARTD10","Verheugd, Patricia; Forst, Alexandra H.; Milke, Larissa; Herzog, Nicolas; Feijs, Karla L. H.; Kremmer, Elisabeth; Kleine, Henning; Luescher, Bernhard","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1683","10.1038/ncomms2672","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","13","5","7","13","17","12","1"
"Design principle for increasing charge mobility of pi-conjugated polymers using regularly localized molecular orbitals","Terao, Jun; Wadahama, Akihisa; Matono, Akitoshi; Tada, Tomofumi; Watanabe, Satoshi; Seki, Shu; Fujihara, Tetsuaki; Tsuji, Yasushi","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1691","10.1038/ncomms2707","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","15","10","12","12","9","9","6","0"
"A two-atom electron pump","Roche, B.; Riwar, R. -P.; Voisin, B.; Dupont-Ferrier, E.; Wacquez, R.; Vinet, M.; Sanquer, M.; Splettstoesser, J.; Jehl, X.","","","","NATURE COMMUNICATIONS","MAR 2013","2013","4","","","","","","","1581","10.1038/ncomms2544","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","22","10","14","11","10","4","3","0"
"S-nitrosylation of phosphotransfer proteins represses cytokinin signaling","Feng, Jian; Wang, Chun; Chen, Qingguo; Chen, Hui; Ren, Bo; Li, Xiaoming; Zuo, Jianru","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1529","10.1038/ncomms2541","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","11","13","10","9","14","7","0"
"Bacteroides fragilis polysaccharide A is necessary and sufficient for acute activation of intestinal sensory neurons","Mao, Yu-Kang; Kasper, Dennis L.; Wang, Bingxian; Forsythe, Paul; Bienenstock, John; Kunze, Wolfgang A.","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1465","10.1038/ncomms2478","","","77","8.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","8","12","12","9","13","10","0"
