PUBLICATION NAME: (EMBO Journal) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"TET2 and TET3 regulate GlcNAcylation and H3K4 methylation through OGT and SET1/COMPASS","Deplus, Rachel; Delatte, Benjamin; Schwinn, Marie K.; Defrance, Matthieu; Mendez, Jacqui; Murphy, Nancy; Dawson, Mark A.; Volkmar, Michael; Putmans, Pascale; Calonne, Emilie; Shih, Alan H.; Levine, Ross L.; Bernard, Olivier; Mercher, Thomas; Solary, Eric; Urh, Marjeta; Daniels, Danette L.; Fuks, Francois","","","","EMBO JOURNAL","MAR 6 2013","2013","32","5","","","","645","655","","10.1038/emboj.2012.357","","","291","32.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","59","43","40","28","37","32","32","1"
"Upregulated function of mitochondria-associated ER membranes in Alzheimer disease","Area-Gomez, Estela; Castillo, Maria Del Carmen Lara; Tambini, Marc D.; Guardia-Laguarta, Cristina; de Groof, Ad J. C.; Madra, Moneek; Ikenouchi, Junichi; Umeda, Masato; Bird, Thomas D.; Sturley, Stephen L.; Schon, Eric A.","","","","EMBO JOURNAL","NOV 5 2012","2012","31","21","","","","4106","4123","","10.1038/emboj.2012.202","","","291","29.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22","40","30","35","46","33","28","55","1"
"Tumour-secreted miR-9 promotes endothelial cell migration and angiogenesis by activating the JAK-STAT pathway","Zhuang, Guanglei; Wu, Xiumin; Jiang, Zhaoshi; Kasman, Ian; Yao, Jenny; Guan, Yinghui; Oeh, Jason; Modrusan, Zora; Bais, Carlos; Sampath, Deepak; Ferrara, Napoleone","","","","EMBO JOURNAL","AUG 29 2012","2012","31","17","","","","3513","3523","","10.1038/emboj.2012.183","","","288","28.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","16","34","36","43","34","33","48","40","1"
"HIF1 alpha induced switch from bivalent to exclusively glycolytic metabolism during ESC-to-EpiSC/hESC transition","Zhou, Wenyu; Choi, Michael; Margineantu, Daciana; Margaretha, Lilyana; Hesson, Jennifer; Cavanaugh, Christopher; Blau, C. Anthony; Horwitz, Marshall S.; Hockenbery, David; Ware, Carol; Ruohola-Baker, Hannele","","","","EMBO JOURNAL","MAY 2 2012","2012","31","9","","","","2103","2116","","10.1038/emboj.2012.71","","","283","28.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","16","31","38","32","51","36","40","32","0"
"The mitochondrial calcium uniporter is a multimer that can include a dominant-negative pore-forming subunit","Raffaello, Anna; De Stefani, Diego; Sabbadin, Davide; Teardo, Enrico; Merli, Giulia; Picard, Anne; Checchetto, Vanessa; Moro, Stefano; Szabo, Ildiko; Rizzuto, Rosario","","","","EMBO JOURNAL","AUG 28 2013","2013","32","17","","","","2362","2376","","10.1038/emboj.2013.157","","","248","27.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","26","28","37","39","38","53","3"
"Three decades of Wnts: a personal perspective on how a scientific field developed","Nusse, Roel; Varmus, Harold","","","","EMBO JOURNAL","JUN 13 2012","2012","31","12","","","","2670","2684","","10.1038/emboj.2012.146","","","248","24.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","26","38","36","39","28","22","22","30","1"
"DNA methylation profiling identifies epigenetic dysregulation in pancreatic islets from type 2 diabetic patients","Volkmar, Michael; Dedeurwaerder, Sarah; Cunha, Daniel A.; Ndlovu, Matladi N.; Defrance, Matthieu; Deplus, Rachel; Calonne, Emilie; Volkmar, Ute; Igoillo-Esteve, Mariana; Naamane, Najib; Del Guerra, Silvia; Masini, Matilde; Bugliani, Marco; Marchetti, Piero; Cnop, Miriam; Eizirik, Decio L.; Fuks, Francois","","","","EMBO JOURNAL","MAR 21 2012","2012","31","6","","","","1405","1426","","10.1038/emboj.2011.503","","","247","24.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","25","39","34","33","34","19","38","11","0"
"Cohesin-mediated interactions organize chromosomal domain architecture","Sofueva, Sevil; Yaffe, Eitan; Chan, Wen-Ching; Georgopoulou, Dimitra; Rudan, Matteo Vietri; Mira-Bontenbal, Hegias; Pollard, Steven M.; Schroth, Gary P.; Tanay, Amos; Hadjur, Suzana","","","","EMBO JOURNAL","DEC 11 2013","2013","32","24","","","","3119","3129","","10.1038/emboj.2013.237","","","238","26.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28","45","49","44","25","22","23","1"
"Mitochondrial quality control: a matter of life and death for neurons","Rugarli, Elena I.; Langer, Thomas","","","","EMBO JOURNAL","MAR 21 2012","2012","31","6","","","","1336","1349","","10.1038/emboj.2012.38","","","238","23.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","26","38","27","32","28","30","26","20","3"
"Autophagy sequesters damaged lysosomes to control lysosomal biogenesis and kidney injury","Maejima, Ikuko; Takahashi, Atsushi; Omori, Hiroko; Kimura, Tomonori; Takabatake, Yoshitsugu; Saitoh, Tatsuya; Yamamoto, Akitsugu; Hamasaki, Maho; Noda, Takeshi; Isaka, Yoshitaka; Yoshimori, Tamotsu","","","","EMBO JOURNAL","AUG 28 2013","2013","32","17","","","","2336","2347","","10.1038/emboj.2013.171","","","235","26.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","28","24","37","31","32","65","6"
"An atlas of Hfq-bound transcripts reveals 3 ' UTRs as a genomic reservoir of regulatory small RNAs","Chao, Yanjie; Papenfort, Kai; Reinhardt, Richard; Sharma, Cynthia M.; Vogel, Joerg","","","","EMBO JOURNAL","OCT 17 2012","2012","31","20","","","","4005","4019","","10.1038/emboj.2012.229","","","224","22.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","24","28","32","40","34","19","25","0"
"A molecular mechanism that links Hippo signalling to the inhibition of Wnt/beta-catenin signalling","Imajo, Masamichi; Miyatake, Koichi; Iimura, Akira; Miyamoto, Atsumu; Nishida, Eisuke","","","","EMBO JOURNAL","MAR 7 2012","2012","31","5","","","","1109","1122","","10.1038/emboj.2011.487","","","220","22.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","21","24","27","30","25","27","23","32","3"
"Mechanism and functions of membrane binding by the Atg5-Atg12/Atg16 complex during autophagosome formation","Romanov, Julia; Walczak, Marta; Ibiricu, Iosune; Schuechner, Stefan; Ogris, Egon; Kraft, Claudine; Martens, Sascha","","","","EMBO JOURNAL","NOV 14 2012","2012","31","22","","","","4304","4317","","10.1038/emboj.2012.278","","","217","21.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","26","26","35","27","25","29","40","1"
"A novel miR-155/miR-143 cascade controls glycolysis by regulating hexokinase 2 in breast cancer cells","Jiang, Shuai; Zhang, Ling-Fei; Zhang, Hong-Wei; Hu, Song; Lu, Ming-Hua; Liang, Sheng; Li, Biao; Li, Yong; Li, Dangsheng; Wang, En-Duo; Liu, Mo-Fang","","","","EMBO JOURNAL","APR 18 2012","2012","31","8","","","","1985","1998","","10.1038/emboj.2012.45","","","215","21.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","22","21","25","30","34","21","27","29","2"
"RNF8-and RNF168-dependent degradation of KDM4A/JMJD2A triggers 53BP1 recruitment to DNA damage sites","Mallette, Frederick A.; Mattiroli, Francesca; Cui, Gaofeng; Young, Leah C.; Hendzel, Michael J.; Mer, Georges; Sixma, Titia K.; Richard, Stephane","","","","EMBO JOURNAL","APR 18 2012","2012","31","8","","","","1865","1878","","10.1038/emboj.2012.47","","","213","21.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","32","29","20","33","25","20","19","18","0"
"A novel evolutionarily conserved domain of cell-adhesion GPCRs mediates autoproteolysis","Arac, Demet; Boucard, Antony A.; Bolliger, Marc F.; Nguyen, Jenna; Soltis, S. Michael; Suedhof, Thomas C.; Brunger, Axel T.","","","","EMBO JOURNAL","MAR 21 2012","2012","31","6","","","","1364","1378","","10.1038/emboj.2012.26","","","204","20.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","19","22","28","35","25","17","27","24","1"
"Secretome protein enrichment identifies physiological BACE1 protease substrates in neurons","Kuhn, Peer-Hendrik; Koroniak, Katarzyna; Hogl, Sebastian; Colombo, Alessio; Zeitschel, Ulrike; Willem, Michael; Volbracht, Christiane; Schepers, Ute; Imhof, Axel; Hoffmeister, Albrecht; Haass, Christian; Rossner, Steffen; Braese, Stefan; Lichtenthaler, Stefan F.","","","","EMBO JOURNAL","JUL 18 2012","2012","31","14","","","","3157","3168","","10.1038/emboj.2012.173","","","200","20.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","24","22","34","27","23","29","17","0"
