PUBLICATION NAME: (nature communications) AND YEAR PUBLISHED: (2012-2013)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Rewiring of human lung cell lineage and mitotic networks in lung adenocarcinomas","Kim, Il-Jin; Quigley, David; To, Minh D.; Pham, Patrick; Lin, Kevin; Jo, Brian; Jen, Kuang-Yu; Raz, Dan; Kim, Jae; Mao, Jian-Hua; Jablons, David; Balmain, Allan","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1701","10.1038/ncomms2660","","","25","2.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","4","2","2","3","1","0"
"The origins of the enigmatic Falkland Islands wolf","Austin, Jeremy J.; Soubrier, Julien; Prevosti, Francisco J.; Prates, Luciano; Trejo, Valentina; Mena, Francisco; Cooper, Alan","","","","NATURE COMMUNICATIONS","MAR 2013","2013","4","","","","","","","1552","10.1038/ncomms2570","","","25","2.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","7","4","2","3","0"
"Allelic variation at a single gene increases food value in a drought-tolerant staple cereal","Gilding, Edward K.; Frere, Celine H.; Cruickshank, Alan; Rada, Anna K.; Prentis, Peter J.; Mudge, Agnieszka M.; Mace, Emma S.; Jordan, David R.; Godwin, Ian D.","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1483","10.1038/ncomms2450","","","25","2.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","6","5","0","5","1","2","1"
"Sir2a regulates rDNA transcription and multiplication rate in the human malaria parasite Plasmodium falciparum","Mancio-Silva, Liliana; Lopez-Rubio, Jose Juan; Claes, Aurelie; Scherf, Artur","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1530","10.1038/ncomms2539","","","25","2.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","4","2","5","5","1","0"
"MPIase is a glycolipozyme essential for membrane protein integration","Nishiyama, Ken-ichi; Maeda, Masahide; Yanagisawa, Kayo; Nagase, Ryohei; Komura, Hajime; Iwashita, Takashi; Yamagaki, Tohru; Kusumoto, Shoichi; Tokuda, Hajime; Shimamoto, Keiko","","","","NATURE COMMUNICATIONS","DEC 2012","2012","3","","","","","","","1260","10.1038/ncomms2267","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","2","2","3","9","4","0"
"An RNA architectural locus control region involved in Dscam mutually exclusive splicing","Wang, Xuebin; Li, Guoli; Yang, Yun; Wang, Wenfeng; Zhang, Wenjing; Pan, Huawei; Zhang, Peng; Yue, Yuan; Lin, Hao; Liu, Baoping; Bi, Jingpei; Shi, Feng; Mao, Jinping; Meng, Yijun; Zhan, Leilei; Jin, Yongfeng","","","","NATURE COMMUNICATIONS","DEC 2012","2012","3","","","","","","","1255","10.1038/ncomms2269","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","0","3","2","5","3","3","0"
"ASK3 responds to osmotic stress and regulates blood pressure by suppressing WNK1-SPAK/OSR1 signaling in the kidney","Naguro, Isao; Umeda, Tsuyoshi; Kobayashi, Yumie; Maruyama, Junichi; Hattori, Kazuki; Shimizu, Yutaka; Kataoka, Keiichiro; Kim-Mitsuyama, Shokei; Uchida, Shinichi; Vandewalle, Alain; Noguchi, Takuya; Nishitoh, Hideki; Matsuzawa, Atsushi; Takeda, Kohsuke; Ichijo, Hidenori","","","","NATURE COMMUNICATIONS","DEC 2012","2012","3","","","","","","","1285","10.1038/ncomms2283","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","4","5","4","3","4","0"
"Graphene-contact electrically driven microdisk lasers","Kim, Yoon-Ho; Kwon, Soon-Hong; Lee, Jung Min; Hwang, Min-Soo; Kang, Ju-Hyung; Park, Won Il; Park, Hong-Gyu","","","","NATURE COMMUNICATIONS","OCT 2012","2012","3","","","","","","","1123","10.1038/ncomms2137","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","3","3","3","2","0","0"
"Controllable chirality-induced geometrical Hall effect in a frustrated highly correlated metal","Ueland, B. G.; Miclea, C. F.; Kato, Yasuyuki; Ayala-Valenzuela, O.; McDonald, R. D.; Okazaki, R.; Tobash, P. H.; Torrez, M. A.; Ronning, F.; Movshovich, R.; Fisk, Z.; Bauer, E. D.; Martin, Ivar; Thompson, J. D.","","","","NATURE COMMUNICATIONS","SEP 2012","2012","3","","","","","","","1067","10.1038/ncomms2075","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","4","5","5","4","1"
"S witching of myosin-V motion between the lever-arm swing and Brownian search-and-catch","Fujita, Keisuke; Iwaki, Mitsuhiro; Iwane, Atsuko H.; Marcucci, Lorenzo; Yanagida, Toshio","","","","NATURE COMMUNICATIONS","JUL 2012","2012","3","","","","","","","956","10.1038/ncomms1934","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","8","1","2","3","2","0"
"A halictid bee with sympatric solitary and eusocial nests offers evidence for Hamilton's rule","Yagi, Norihiro; Hasegawa, Eisuke","","","","NATURE COMMUNICATIONS","JUL 2012","2012","3","","","","","","","939","10.1038/ncomms1939","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","4","4","1","3","1","2","1"
"Modification of the carboxy-terminal flanking region of a universal influenza epitope alters CD4(+) T-cell repertoire selection","Cole, David K.; Gallagher, Kathleen; Lemercier, Brigitte; Holland, Christopher J.; Junaid, Sayed; Hindley, James P.; Wynn, Katherine K.; Gostick, Emma; Sewell, Andrew K.; Gallimore, Awen M.; Ladell, Kristin; Price, David A.; Gougeon, Marie-Lise; Godkin, Andrew","","","","NATURE COMMUNICATIONS","FEB 2012","2012","3","","","","","","","665","10.1038/ncomms1665","","","25","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","1","2","7","3","2","3","0"
"Giant infrared absorption bands of electrons and holes in conjugated molecules","Zamadar, Matibur; Asaoka, Sadayuki; Grills, David C.; Miller, John R.","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2818","10.1038/ncomms3818","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","7","3","3","4","0"
"Templated three-dimensional growth of quasicrystalline lead","Sharma, H. R.; Nozawa, K.; Smerdon, J. A.; Nugent, P. J.; McLeod, I.; Dhanak, V. R.; Shimoda, M.; Ishii, Y.; Tsai, A. P.; McGrath, R.","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2715","10.1038/ncomms3715","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","2","2","3","1","6","0"
"Virtual hyperbolic metamaterials for manipulating radar signals in air","Kudyshev, Zhaxylyk A.; Richardson, Martin C.; Litchinitser, Natalia M.","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2557","10.1038/ncomms3557","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","4","2","4","2","0"
"The tRNA methyltransferase NSun2 stabilizes p16(INK4) mRNA by methylating the 3 '-untranslated region of p16 (vol 3, pg 712, 2012)","Zhang, Xiaotian; Liu, Zhenyun; Yi, Jie; Tang, Hao; Xing, Junyue; Yu, Minqwei; Tong, Tanjun; Shang, Yongfeng; Gorospe, Myriam; Wang, Wengong","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2703","10.1038/ncomms3703","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6","1","6","2","3","0"
"Ultrafast charge localization in a stripe-phase nickelate","Coslovich, G.; Huber, B.; Lee, W. -S.; Chuang, Y. -D.; Zhu, Y.; Sasagawa, T.; Hussain, Z.; Bechtel, H. A.; Martin, M. C.; Shen, Z. -X.; Schoenlein, R. W.; Kaindl, R. A.","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2643","10.1038/ncomms3643","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","5","5","4","3","0"
"Experimental quantum key distribution with finite-key security analysis for noisy channels","Bacco, Davide; Canale, Matteo; Laurenti, Nicola; Vallone, Giuseppe; Villoresi, Paolo","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2363","10.1038/ncomms3363","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","3","1","3","3","0"
"Nodal quasiparticle dynamics in the heavy fermion superconductor CeCoIn5 revealed by precision microwave spectroscopy","Truncik, C. J. S.; Huttema, W. A.; Turner, P. J.; Oezcan, S.; Murphy, N. C.; Carriere, P. R.; Thewalt, E.; Morse, K. J.; Koenig, A. J.; Sarrao, J. L.; Broun, D. M.","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2477","10.1038/ncomms3477","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","5","2","5","2","2","0"
"Dissecting the role of H3K64me3 in mouse pericentromeric heterochromatin","Lange, Ulrike C.; Siebert, Stephanie; Wossidlo, Mark; Weiss, Thomas; Ziegler-Birling, Celine; Walter, Joern; Torres-Padilla, Maria-Elena; Daujat, Sylvain; Schneider, Robert","","","","NATURE COMMUNICATIONS","AUG 2013","2013","4","","","","","","","2233","10.1038/ncomms3233","","","24","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","4","1","3","4","4","0"
