PUBLICATION NAME: (elife) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Overcoming mutation-based resistance to antiandrogens with rational drug design","Balbas, Minna D.; Evans, Michael J.; Hosfield, David J.; Wongvipat, John; Arora, Vivek K.; Watson, Philip A.; Chen, Yu; Greene, Geoffrey L.; Shen, Yang; Sawyers, Charles L.","","","","ELIFE","APR 9 2013","2013","2","","","","","","","00499","10.7554/eLife.00499","","","256","28.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","37","43","44","38","36","25","20","0"
"H3K4 mono- and di-methyltransferase MLL4 is required for enhancer activation during cell differentiation","Lee, Ji-Eun; Wang, Chaochen; Xu, Shiliyang; Cho, Young-Wook; Wang, Lifeng; Feng, Xuesong; Baldridge, Anne; Sartorelli, Vittorio; Zhuang, Lenan; Peng, Weiqun; Ge, Kai","","","","ELIFE","DEC 24 2013","2013","2","","","","","","","e01503","10.7554/eLife.01503","","","228","25.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","26","29","32","29","41","53","0"
"Passive and active DNA methylation and the interplay with genetic variation in gene regulation","Gutierrez-Arcelus, Maria; Lappalainen, Tuuli; Montgomery, Stephen B.; Buil, Alfonso; Ongen, Halit; Yurovsky, Alisa; Bryois, Julien; Giger, Thomas; Romano, Luciana; Planchon, Alexandra; Falconnet, Emilie; Bielser, Deborah; Gagnebin, Maryline; Padioleau, Ismael; Borel, Christelle; Letourneau, Audrey; Makrythanasis, Periklis; Guipponi, Michel; Gehrig, Corinne; Antonarakis, Stylianos E.; Dermitzakis, Emmanouil T.","","","","ELIFE","JUN 4 2013","2013","2","","","","","","","e00523","10.7554/eLife.00523","","","221","24.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","32","39","38","33","27","28","17","0"
"The ER-Golgi intermediate compartment is a key membrane source for the LC3 lipidation step of autophagosome biogenesis","Ge, Liang; Melville, David; Zhang, Min; Schekman, Randy","","","","ELIFE","AUG 6 2013","2013","2","","","","","","","e00947","10.7554/eLife.00947","","","212","23.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","28","31","38","40","21","31","1"
"DNA deaminases induce break-associated mutation showers with implication of APOBEC3B and 3A in breast cancer kataegis","Taylor, Benjamin J. M.; Nik-Zainal, Serena; Wu, Yee Ling; Stebbings, Lucy A.; Raine, Keiran; Campbell, Peter J.; Rada, Cristina; Stratton, Michael R.; Neuberger, Michael S.","","","","ELIFE","APR 16 2013","2013","2","","","","","","","e00534","10.7554/eLife.00534","","","210","23.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","37","29","39","28","16","27","21","1"
"DNA-PK is a DNA sensor for IRF-3-dependent innate immunity","Ferguson, Brian J.; Mansur, Daniel S.; Peters, Nicholas E.; Ren, Hongwei; Smith, Geoffrey L.","","","","ELIFE","DEC 18 2012","2012","1","","","","","","","e00047","10.7554/eLife.00047","","","203","20.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","32","23","21","24","22","22","40","1"
"Temporal transcriptional response to ethylene gas drives growth hormone cross-regulation in Arabidopsis","Chang, Katherine Noelani; Zhong, Shan; Weirauch, Matthew T.; Hon, Gary; Pelizzola, Mattia; Li, Hai; Huang, Shao-shan Carol; Schmitz, Robert J.; Urich, Mark A.; Kuo, Dwight; Nery, Joseph R.; Qiao, Hong; Yang, Ally; Jamali, Abdullah; Chen, Huaming; Ideker, Trey; Ren, Bing; Bar-Joseph, Ziv; Hughes, Timothy R.; Ecker, Joseph R.","","","","ELIFE","JUN 11 2013","2013","2","","","","","","","e00675","10.7554/eLife.00675","","","196","21.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","19","26","29","29","31","27","28","0"
"Nascent-Seq reveals novel features of mouse circadian transcriptional regulation","Menet, Jerome S.; Rodriguez, Joseph; Abruzzi, Katharine C.; Rosbash, Michael","","","","ELIFE","NOV 13 2012","2012","1","","","","","","","e00011","10.7554/eLife.00011","","","194","19.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","24","33","26","28","28","17","23","1"
"Ribosome profiling reveals pervasive and regulated stop codon readthrough in Drosophila melanogaster","Dunn, Joshua G.; Foo, Catherine K.; Belletier, Nicolette G.; Gavis, Elizabeth R.; Weissman, Jonathan S.","","","","ELIFE","DEC 3 2013","2013","2","","","","","","","e01179","10.7554/eLife.01179","","","193","21.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","37","31","29","23","23","32","0"
"DNA methylation presents distinct binding sites for human transcription factors","Hu, Shaohui; Wan, Jun; Su, Yijing; Song, Qifeng; Zeng, Yaxue; Ha Nam Nguyen; Shin, Jaehoon; Cox, Eric; Rho, Hee Sool; Woodard, Crystal; Xia, Shuli; Liu, Shuang; Lyu, Huibin; Ming, Guo-Li; Wade, Herschel; Song, Hongjun; Qian, Jiang; Zhu, Heng","","","","ELIFE","SEP 3 2013","2013","2","","","","","","","e00726","10.7554/eLife.00726","","","191","21.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","21","26","28","30","35","20","29","0"
