PUBLICATION NAME: (plos genetics) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Budding Yeast ATM/ATR Control Meiotic Double-Strand Break (DSB) Levels by Down-Regulating Rec114, an Essential Component of the DSB-machinery","Carballo, Jesus A.; Panizza, Silvia; Serrentino, Maria Elisabetta; Johnson, Anthony L.; Geymonat, Marco; Borde, Valerie; Klein, Franz; Cha, Rita S.","","","","PLOS GENETICS","JUN 2013","2013","9","6","","","","","","e1003545","10.1371/journal.pgen.1003545","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","7","9","6","6","7","4","1"
"Global DNA Hypermethylation in Down Syndrome Placenta","Jin, Shengnan; Lee, Yew Kok; Lim, Yen Ching; Zheng, Zejun; Lin, Xueqin Michelle; Ng, Desmond P. Y.; Holbrook, Joanna D.; Law, Hai Yang; Kwek, Kenneth Y. C.; Yeo, George S. H.; Ding, Chunming","","","","PLOS GENETICS","JUN 2013","2013","9","6","","","","","","e1003515","10.1371/journal.pgen.1003515","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","11","8","6","9","9","1"
"Congruence of Additive and Non-Additive Effects on Gene Expression Estimated from Pedigree and SNP Data","Powell, Joseph E.; Henders, Anjali K.; McRae, Allan F.; Kim, Jinhee; Hemani, Gibran; Martin, Nicholas G.; Dermitzakis, Emmanouil T.; Gibson, Greg; Montgomery, Grant W.; Visscher, Peter M.","","","","PLOS GENETICS","MAY 2013","2013","9","5","","","","","","e1003502","10.1371/journal.pgen.1003502","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","9","10","12","7","3","2","0"
"Mondo/ChREBP-Mlx-Regulated Transcriptional Network Is Essential for Dietary Sugar Tolerance in Drosophila","Havula, Essi; Teesalu, Mari; Hyotylainen, Tuulia; Seppala, Heini; Hasygar, Kiran; Auvinen, Petri; Oresic, Matej; Sandmann, Thomas; Hietakangas, Ville","","","","PLOS GENETICS","APR 2013","2013","9","4","","","","","","e1003438","10.1371/journal.pgen.1003438","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","6","9","10","7","6","0"
"Delineating a Conserved Genetic Cassette Promoting Outgrowth of Body Appendages","Lin, Congxing; Yin, Yan; Bell, Sheila M.; Veith, G. Michael; Chen, Hong; Huh, Sung-Ho; Ornitz, David M.; Ma, Liang","","","","PLOS GENETICS","JAN 2013","2013","9","1","","","","","","e1003231","10.1371/journal.pgen.1003231","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","8","1","6","8","11","12","0"
"MTERF3 Regulates Mitochondrial Ribosome Biogenesis in Invertebrates and Mammals","Wredenberg, Anna; Lagouge, Marie; Bratic, Ana; Metodiev, Metodi D.; Spahr, Henrik; Mourier, Arnaud; Freyer, Christoph; Ruzzenente, Benedetta; Tain, Luke; Groenke, Sebastian; Baggio, Francesca; Kukat, Christian; Kremmer, Elisabeth; Wibom, Rolf; Polosa, Paola Loguercio; Habermann, Bianca; Partridge, Linda; Park, Chan Bae; Larsson, Nils-Goran","","","","PLOS GENETICS","JAN 2013","2013","9","1","","","","","","e1003178","10.1371/journal.pgen.1003178","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","10","6","5","7","7","4","0"
"The Essential Function of B-subtilis RNase III Is to Silence Foreign Toxin Genes","Durand, Sylvain; Gilet, Laetitia; Condon, Ciaran","","","","PLOS GENETICS","DEC 2012","2012","8","12","","","","","","e1003181","10.1371/journal.pgen.1003181","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","8","10","7","6","7","6","6","0"
"Natural Variation at the FRD3 MATE Transporter Locus Reveals Cross-Talk between Fe Homeostasis and Zn Tolerance in Arabidopsis thaliana","Pineau, Christophe; Loubet, Stephanie; Lefoulon, Cecile; Chalies, Claude; Fizames, Cecile; Lacombe, Benoit; Ferrand, Marina; Loudet, Olivier; Berthomieu, Pierre; Richard, Odile","","","","PLOS GENETICS","DEC 2012","2012","8","12","","","","","","e1003120","10.1371/journal.pgen.1003120","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","5","5","9","7","8","7","0"
"Genetic and Biochemical Dissection of a HisKA Domain Identifies Residues Required Exclusively for Kinase and Phosphatase Activities","Willett, Jonathan W.; Kirby, John R.","","","","PLOS GENETICS","NOV 2012","2012","8","11","","","","","","e1003084","10.1371/journal.pgen.1003084","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","7","8","5","11","7","5","0"
"Improved Statistics for Genome-Wide Interaction Analysis","Ueki, Masao; Cordell, Heather J.","","","","PLOS GENETICS","APR 2012","2012","8","4","","","","141","159","e1002625","10.1371/journal.pgen.1002625","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","9","6","12","5","10","4","2","0"
"Genetic Architecture of Highly Complex Chemical Resistance Traits across Four Yeast Strains","Ehrenreich, Ian M.; Bloom, Joshua; Torabi, Noorossadat; Wang, Xin; Jia, Yue; Kruglyak, Leonid","","","","PLOS GENETICS","MAR 2012","2012","8","3","","","","","","e1002570","10.1371/journal.pgen.1002570","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","10","4","6","11","4","4","2","1"
"Phenotypic Plasticity of the Drosophila Transcriptome","Zhou, Shanshan; Campbell, Terry G.; Stone, Eric A.; Mackay, Trudy F. C.; Anholt, Robert R. H.","","","","PLOS GENETICS","MAR 2012","2012","8","3","","","","","","e1002593","10.1371/journal.pgen.1002593","","","55","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12","12","5","5","1","4","5","0"
"Ethylene Promotes Hypocotyl Growth and HY5 Degradation by Enhancing the Movement of COP1 to the Nucleus in the Light","Yu, Yanwen; Wang, Juan; Zhang, Zhijin; Quan, Ruidang; Zhang, Haiwen; Deng, Xing Wang; Ma, Ligeng; Huang, Rongfeng","","","","PLOS GENETICS","DEC 2013","2013","9","12","","","","","","e1004025","10.1371/journal.pgen.1004025","","","54","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","5","14","8","8","6","0"
"Mutations in the UQCC1-Interacting Protein, UQCC2, Cause Human Complex III Deficiency Associated with Perturbed Cytochrome b Protein Expression","Tucker, Elena J.; Wanschers, Bas F. J.; Szklarczyk, Radek; Mountford, Hayley S.; Wijeyeratne, Xiaonan W.; van den Brand, Mariel A. M.; Leenders, Anne M.; Rodenburg, Richard J.; Reljic, Boris; Compton, Alison G.; Frazier, Ann E.; Bruno, Damien L.; Christodoulou, John; Endo, Hitoshi; Ryan, Michael T.; Nijtmans, Leo G.; Huynen, Martijn A.; Thorburn, David R.","","","","PLOS GENETICS","DEC 2013","2013","9","12","","","","","","e1004034","10.1371/journal.pgen.1004034","","","54","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","7","11","7","3","15","0"
"tRNA Methyltransferase Homolog Gene TRMT10A Mutation in Young Onset Diabetes and Primary Microcephaly in Humans","Igoillo-Esteve, Mariana; Genin, Anne; Lambert, Nelle; Deser, Julie; Pirson, Isabelle; Abdulkarim, Baroj; Simonis, Nicolas; Drielsma, Anais; Marselli, Lorella; Marchetti, Piero; Vanderhaeghen, Pierre; Eizirik, Decio L.; Wuyts, Wim; Julier, Cecile; Chakera, Ali J.; Ellard, Sian; Hattersley, Andrew T.; Abramowicz, Marc; Cnop, Miriam","","","","PLOS GENETICS","OCT 2013","2013","9","10","","","","","","e1003888","10.1371/journal.pgen.1003888","","","54","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","7","6","10","13","9","1"
"PKA Controls Calcium Influx into Motor Neurons during a Rhythmic Behavior","Wang, Han; Sieburth, Derek","","","","PLOS GENETICS","SEP 2013","2013","9","9","","","","","","e1003831","10.1371/journal.pgen.1003831","","","54","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","4","16","11","8","9","0"
"Vitellogenin Underwent Subfunctionalization to Acquire Caste and Behavioral Specific Expression in the Harvester Ant Pogonomyrmex barbatus","Corona, Miguel; Libbrecht, Romain; Wurm, Yannick; Riba-Grognuz, Oksana; Studer, Romain A.; Keller, Laurent","","","","PLOS GENETICS","AUG 2013","2013","9","8","","","","","","e1003730","10.1371/journal.pgen.1003730","","","54","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","9","7","6","9","7","1"
