PUBLICATION NAME: (nature) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"USP33 regulates centrosome biogenesis via deubiquitination of the centriolar protein CP110","Li, Ji; D'Angiolella, Vincenzo; Seeley, E. Scott; Kim, Sehyun; Kobayashi, Tetsuo; Fu, Wenxiang; Campos, Eric I.; Pagano, Michele; Dynlacht, Brian David","","","","NATURE","MAR 14 2013","2013","495","7440","","","","255","259","","10.1038/nature11941","","","75","8.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","12","11","9","9","9","7","1"
"Self-reinforcing impacts of plant invasions change over time","Yelenik, Stephanie G.; D'Antonio, Carla M.","","","","NATURE","NOV 28 2013","2013","503","7477","","","","517","+","","10.1038/nature12798","","","74","8.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","12","9","13","9","14","9","1"
"Natural and anthropogenic variations in methane sources during the past two millennia","Sapart, C. J.; Monteil, G.; Prokopiou, M.; van de Wal, R. S. W.; Kaplan, J. O.; Sperlich, P.; Krumhardt, K. M.; van der Veen, C.; Houweling, S.; Krol, M. C.; Blunier, T.; Sowers, T.; Martinerie, P.; Witrant, E.; Dahl-Jensen, D.; Rockmann, T.","","","","NATURE","OCT 4 2012","2012","490","7418","","","","85","88","","10.1038/nature11461","","","74","7.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","9","12","11","9","6","8","0"
"A gigantic feathered dinosaur from the Lower Cretaceous of China","Xu, Xing; Wang, Kebai; Zhang, Ke; Ma, Qingyu; Xing, Lida; Sullivan, Corwin; Hu, Dongyu; Cheng, Shuqing; Wang, Shuo","","","","NATURE","APR 5 2012","2012","484","7392","","","","92","95","","10.1038/nature10906","","","74","7.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","7","3","11","11","7","12","8","0"
"Identification and characterization of a bacterial hydrosulphide ion channel","Czyzewski, Bryan K.; Wang, Da-Neng","","","","NATURE","MAR 22 2012","2012","483","7390","","","","494","U155","","10.1038/nature10881","","","74","7.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","10","7","7","8","9","8","8","1"
"Modelling the rheology of MgO under Earth's mantle pressure, temperature and strain rates","Cordier, Patrick; Amodeo, Jonathan; Carrez, Philippe","","","","NATURE","JAN 12 2012","2012","481","7380","","","","177","+","","10.1038/nature10687","","","74","7.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","12","6","9","7","10","9","6","1"
"An observational correlation between stellar brightness variations and surface gravity","Bastien, Fabienne A.; Stassun, Keivan G.; Basri, Gibor; Pepper, Joshua","","","","NATURE","AUG 22 2013","2013","500","7463","","","","427","430","","10.1038/nature12419","","","73","8.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","8","14","11","13","8","3","0"
"A bimodular mechanism of calcium control in eukaryotes","Tidow, Henning; Poulsen, Lisbeth R.; Andreeva, Antonina; Knudsen, Michael; Hein, Kim L.; Wiuf, Carsten; Palmgren, Michael G.; Nissen, Poul","","","","NATURE","NOV 15 2012","2012","491","7424","","","","468","+","","10.1038/nature11539","","","73","7.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","7","9","9","10","18","1","7","0"
"Structural basis for recognition of H3K56-acetylated histone H3-H4 by the chaperone Rtt106","Su, Dan; Hu, Qi; Li, Qing; Thompson, James R.; Cui, Gaofeng; Fazly, Ahmed; Davies, Brian A.; Botuyan, Maria Victoria; Zhang, Zhiguo; Mer, Georges","","","","NATURE","MAR 1 2012","2012","483","7387","","","","104","U152","","10.1038/nature10861","","","73","7.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","5","9","12","7","8","5","9","0"
"Supercontinent cycles and the calculation of absolute palaeolongitude in deep time","Mitchell, Ross N.; Kilian, Taylor M.; Evans, David A. D.","","","","NATURE","FEB 9 2012","2012","482","7384","","","","208","U96","","10.1038/nature10800","","","73","7.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","9","7","6","7","9","17","10","0"
"Temperature triggers immune evasion by Neisseria meningitidis","Loh, Edmund; Kugelberg, Elisabeth; Tracy, Alexander; Zhang, Qian; Gollan, Bridget; Ewles, Helen; Chalmers, Ronald; Pelicic, Vladimir; Tang, Christoph M.","","","","NATURE","OCT 10 2013","2013","502","7470","","","","237","+","","10.1038/nature12616","","","72","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","10","16","9","9","1","12","0"
"A temporal cloak at telecommunication data rate","Lukens, Joseph M.; Leaird, Daniel E.; Weiner, Andrew M.","","","","NATURE","JUN 13 2013","2013","498","7453","","","","205","208","","10.1038/nature12224","","","72","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","12","7","13","10","8","5","1"
"Structural insight into the type-II mitochondrial NADH dehydrogenases","Feng, Yue; Li, Wenfei; Li, Jian; Wang, Jiawei; Ge, Jingpeng; Xu, Duo; Liu, Yanjing; Wu, Kaiqi; Zeng, Qingyin; Wu, Jia-Wei; Tian, Changlin; Zhou, Bing; Yang, Maojun","","","","NATURE","NOV 15 2012","2012","491","7424","","","","478","+","","10.1038/nature11541","","","72","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","6","9","13","10","10","7","1"
"Controlling interneuron activity in Caenorhabditis elegans to evoke chemotactic behaviour","Kocabas, Askin; Shen, Ching-Han; Guo, Zengcai V.; Ramanathan, Sharad","","","","NATURE","OCT 11 2012","2012","490","7419","","","","273","+","","10.1038/nature11431","","","72","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","13","13","2","14","4","7","1"
"The signature of the first stars in atomic hydrogen at redshift 20","Visbal, Eli; Barkana, Rennan; Fialkov, Anastasia; Tseliakhovich, Dmitriy; Hirata, Christopher M.","","","","NATURE","JUL 5 2012","2012","487","7405","","","","70","73","","10.1038/nature11177","","","72","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","9","4","11","4","12","9","11","1"
"Deposition of 1.88-billion-year-old iron formations as a consequence of rapid crustal growth","Rasmussen, Birger; Fletcher, Ian R.; Bekker, Andrey; Muhling, Janet R.; Gregory, Courtney J.; Thorne, Alan M.","","","","NATURE","APR 26 2012","2012","484","7395","","","","498","501","","10.1038/nature11021","","","72","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","8","5","8","12","9","8","9","1"
"Continental collision slowing due to viscous mantle lithosphere rather than topography","Clark, Marin Kristen","","","","NATURE","MAR 1 2012","2012","483","7387","","","","74","U1502","","10.1038/nature10848","","","72","7.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","8","1","12","9","4","12","17","1"
"Themis sets the signal threshold for positive and negative selection in T-cell development","Fu, Guo; Casas, Javier; Rigaud, Stephanie; Rybakin, Vasily; Lambolez, Florence; Brzostek, Joanna; Hoerter, John A. H.; Paster, Wolfgang; Acuto, Oreste; Cheroutre, Hilde; Sauer, Karsten; Gascoigne, Nicholas R. J.","","","","NATURE","DEC 19 2013","2013","504","7480","","","","441","+","","10.1038/nature12718","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","15","12","8","11","4","0"
"Foundering of lower island-arc crust as an explanation for the origin of the continental Moho","Jagoutz, Oliver; Behn, Mark D.","","","","NATURE","DEC 5 2013","2013","504","7478","","","","131","+","","10.1038/nature12758","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","11","7","11","13","12","1"
"Formation of sharp eccentric rings in debris disks with gas but without planets","Lyra, W.; Kuchner, M.","","","","NATURE","JUL 11 2013","2013","499","7457","","","","184","187","","10.1038/nature12281","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","13","9","9","8","9","10","0"
"Weakened stratospheric quasibiennial oscillation driven by increased tropical mean upwelling","Kawatani, Yoshio; Hamilton, Kevin","","","","NATURE","MAY 23 2013","2013","497","7450","","","","478","+","","10.1038/nature12140","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","7","10","10","9","8","11","1"
"Observing the drop of resistance in the flow of a superfluid Fermi gas","Stadler, David; Krinner, Sebastian; Meineke, Jakob; Brantut, Jean-Philippe; Esslinger, Tilman","","","","NATURE","NOV 29 2012","2012","491","7426","","","","736","+","","10.1038/nature11613","","","71","7.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","12","11","12","8","3","8","7","0"
"The Mu transpososome structure sheds light on DDE recombinase evolution","Montano, Sherwin P.; Pigli, Ying Z.; Rice, Phoebe A.","","","","NATURE","NOV 15 2012","2012","491","7424","","","","413","+","","10.1038/nature11602","","","71","7.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","15","8","9","7","6","9","1"
