PUBLICATION NAME: (science) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( REVIEW OR ARTICLE )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Lorentz Meets Fano in Spectral Line Shapes: A Universal Phase and Its Laser Control","Ott, Christian; Kaldun, Andreas; Raith, Philipp; Meyer, Kristina; Laux, Martin; Evers, Joerg; Keitel, Christoph H.; Greene, Chris H.; Pfeifer, Thomas","","","","SCIENCE","MAY 10 2013","2013","340","6133","","","","716","720","","10.1126/science.1234407","","","267","29.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","29","38","43","40","32","36","36","0"
"Enantioselective Heck Arylations of Acyclic Alkenyl Alcohols Using a Redox-Relay Strategy","Werner, Erik W.; Mei, Tian-Sheng; Burckle, Alexander J.; Sigman, Matthew S.","","","","SCIENCE","DEC 14 2012","2012","338","6113","","","","1455","1458","","10.1126/science.1229208","","","267","26.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","21","38","24","32","50","48","43","1"
"Volatile, Isotope, and Organic Analysis of Martian Fines with the Mars Curiosity Rover","Leshin, L. A.; Mahaffy, P. R.; Webster, C. R.; Cabane, M.; Coll, P.; Conrad, P. G.; Archer, P. D., Jr.; Atreya, S. K.; Brunner, A. E.; Buch, A.; Eigenbrode, J. L.; Flesch, G. J.; Franz, H. B.; Freissinet, C.; Glavin, D. P.; McAdam, A. C.; Miller, K. E.; Ming, D. W.; Morris, R. V.; Navarro-Gonzalez, R.; Niles, P. B.; Owen, T.; Pepin, R. O.; Squyres, S.; Steele, A.; Stern, J. C.; Summons, R. E.; Sumner, D. Y.; Sutter, B.; Szopa, C.; Teinturier, S.; Trainer, M. G.; Wray, J. J.; Grotzinger, J. P.","MSL Sci Team","","","SCIENCE","SEP 27 2013","2013","341","6153","","","","","","1238937","10.1126/science.1238937","","","266","29.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","42","42","40","38","37","31","32","0"
"Clarifying the Dominant Sources and Mechanisms of Cirrus Cloud Formation","Cziczo, Daniel J.; Froyd, Karl D.; Hoose, Corinna; Jensen, Eric J.; Diao, Minghui; Zondlo, Mark A.; Smith, Jessica B.; Twohy, Cynthia H.; Murphy, Daniel M.","","","","SCIENCE","JUN 14 2013","2013","340","6138","","","","1320","1324","","10.1126/science.1234145","","","266","29.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","42","40","50","40","34","31","21","1"
"Single-Molecule Fluorescence Experiments Determine Protein Folding Transition Path Times","Chung, Hoi Sung; McHale, Kevin; Louis, John M.; Eaton, William A.","","","","SCIENCE","FEB 24 2012","2012","335","6071","","","","981","984","","10.1126/science.1215768","","","266","26.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","33","33","30","40","29","38","25","22","1"
"Development and Disintegration of Maya Political Systems in Response to Climate Change","Kennett, Douglas J.; Breitenbach, Sebastian F. M.; Aquino, Valorie V.; Asmerom, Yemane; Awe, Jaime; Baldini, James U. L.; Bartlein, Patrick; Culleton, Brendan J.; Ebert, Claire; Jazwa, Christopher; Macri, Martha J.; Marwan, Norbert; Polyak, Victor; Prufer, Keith M.; Ridley, Harriet E.; Sodemann, Harald; Winterhalder, Bruce; Haug, Gerald H.","","","","SCIENCE","NOV 9 2012","2012","338","6108","","","","788","791","","10.1126/science.1226299","","","265","26.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","33","39","44","46","31","29","27","3"
"Structural Probing of a Protein Phosphatase 2A Network by Chemical Cross-Linking and Mass Spectrometry","Herzog, Franz; Kahraman, Abdullah; Boehringer, Daniel; Mak, Raymond; Bracher, Andreas; Walzthoeni, Thomas; Leitner, Alexander; Beck, Martin; Hartl, Franz-Ulrich; Ban, Nenad; Malmstroem, Lars; Aebersold, Ruedi","","","","SCIENCE","SEP 14 2012","2012","337","6100","","","","1348","1352","","10.1126/science.1221483","","","265","26.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","37","42","41","47","28","27","20","21","1"
"A Major Genome Region Underlying Artemisinin Resistance in Malaria","Cheeseman, Ian H.; Miller, Becky A.; Nair, Shalini; Nkhoma, Standwell; Tan, Asako; Tan, John C.; Al Saai, Salma; Phyo, Aung Pyae; Moo, Carit Ler; Lwin, Khin Maung; McGready, Rose; Ashley, Elizabeth; Imwong, Mallika; Stepniewska, Kasia; Yi, Poravuth; Dondorp, Arjen M.; Mayxay, Mayfong; Newton, Paul N.; White, Nicholas J.; Nosten, Francois; Ferdig, Michael T.; Anderson, Timothy J. C.","","","","SCIENCE","APR 6 2012","2012","336","6077","","","","79","82","","10.1126/science.1215966","","","265","26.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","58","42","40","27","21","16","25","11","2"
"Microscopic Evidence for Liquid-Liquid Separation in Supersaturated CaCO3 Solutions","Wallace, Adam F.; Hedges, Lester O.; Fernandez-Martinez, Alejandro; Raiteri, Paolo; Gale, Julian D.; Waychunas, Glenn A.; Whitelam, Stephen; Banfield, Jillian F.; De Yoreo, James J.","","","","SCIENCE","AUG 23 2013","2013","341","6148","","","","885","889","","10.1126/science.1230915","","","264","29.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","34","48","36","41","38","36","28","0"
"mTORC1 Phosphorylation Sites Encode Their Sensitivity to Starvation and Rapamycin","Kang, Seong A.; Pacold, Michael E.; Cervantes, Christopher L.; Lim, Daniel; Lou, Hua Jane; Ottina, Kathleen; Gray, Nathanael S.; Turk, Benjamin E.; Yaffe, Michael B.; Sabatini, David M.","","","","SCIENCE","JUL 26 2013","2013","341","6144","","","","364","+","1236566","10.1126/science.1236566","","","264","29.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","36","36","44","33","31","44","34","2"
"A Mutation in EGF Repeat-8 of Notch Discriminates Between Serrate/Jagged and Delta Family Ligands","Aviezer, Hillel; Trope, Yaacov; Todorov, Alexander","","","","SCIENCE","NOV 30 2012","2012","338","6111","","","","1225","1229","","10.1126/science.1224313","","","264","26.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","23","30","30","37","40","54","38","0"
"Quantitative Phosphoproteomics Reveal mTORC1 Activates de Novo Pyrimidine Synthesis","Robitaille, Aaron M.; Christen, Stefan; Shimobayashi, Mitsugu; Cornu, Marion; Fava, Luca L.; Moes, Suzette; Prescianotto-Baschong, Cristina; Sauer, Uwe; Jenoe, Paul; Hall, Michael N.","","","","SCIENCE","MAR 15 2013","2013","339","6125","","","","1320","1323","","10.1126/science.1228771","","","263","29.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","27","42","36","46","25","31","39","0"
"Direct Measurements of Conformer-Dependent Reactivity of the Criegee Intermediate CH3CHOO","Taatjes, Craig A.; Welz, Oliver; Eskola, Arkke J.; Savee, John D.; Scheer, Adam M.; Shallcross, Dudley E.; Rotavera, Brandon; Lee, Edmond P. F.; Dyke, John M.; Mok, Daniel K. W.; Osborn, David L.; Percival, Carl J.","","","","SCIENCE","APR 12 2013","2013","340","6129","","","","177","180","","10.1126/science.1234689","","","262","29.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","33","37","29","46","40","32","32","0"
"Imaginal Discs Secrete Insulin-Like Peptide 8 to Mediate Plasticity of Growth and Maturation","Garelli, Andres; Gontijo, Alisson M.; Miguela, Veronica; Caparros, Esther; Dominguez, Maria","","","","SCIENCE","MAY 4 2012","2012","336","6081","","","","579","582","","10.1126/science.1216735","","","262","26.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","29","31","34","32","17","33","36","41","0"
"Optomechanical Dark Mode","Dong, Chunhua; Fiore, Victor; Kuzyk, Mark C.; Wang, Hailin","","","","SCIENCE","DEC 21 2012","2012","338","6114","","","","1609","1613","","10.1126/science.1228370","","","261","26.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","35","39","36","42","31","38","20","2"
"Unicellular Cyanobacterium Symbiotic with a Single-Celled Eukaryotic Alga","Thompson, Anne W.; Foster, Rachel A.; Krupke, Andreas; Carter, Brandon J.; Musat, Niculina; Vaulot, Daniel; Kuypers, Marcel M. M.; Zehr, Jonathan P.","","","","SCIENCE","SEP 21 2012","2012","337","6101","","","","1546","1550","","10.1126/science.1222700","","","261","26.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","22","41","44","36","23","35","33","25","0"
"Plant UVR8 Photoreceptor Senses UV-B by Tryptophan-Mediated Disruption of Cross-Dimer Salt Bridges","Christie, John M.; Arvai, Andrew S.; Baxter, Katherine J.; Heilmann, Monika; Pratt, Ashley J.; O'Hara, Andrew; Kelly, Sharon M.; Hothorn, Michael; Smith, Brian O.; Hitomi, Kenichi; Jenkins, Gareth I.; Getzoff, Elizabeth D.","","","","SCIENCE","MAR 23 2012","2012","335","6075","","","","1492","1496","","10.1126/science.1218091","","","261","26.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","31","28","36","35","22","28","37","29","0"
