PUBLICATION NAME: (nature) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Intrinsic coupling of lagging-strand synthesis to chromatin assembly","Smith, Duncan J.; Whitehouse, Iestyn","","","","NATURE","MAR 22 2012","2012","483","7390","","","","434","U80","","10.1038/nature10895","","","165","16.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","27","9","19","27","30","12","11","22","2"
"Germline mitochondrial DNA mutations aggravate ageing and can impair brain development","Ross, Jaime M.; Stewart, James B.; Hagstrom, Erik; Brene, Stefan; Mourier, Arnaud; Coppotelli, Giuseppe; Freyer, Christoph; Lagouge, Marie; Hoffer, Barry J.; Olson, Lars; Larsson, Nils-Goran","","","","NATURE","SEP 19 2013","2013","501","7467","","","","412","+","","10.1038/nature12474","","","164","18.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","32","25","16","21","21","23","20","1"
"A multi-directional backlight for a wide-angle, glasses-free three-dimensional display","Fattal, David; Peng, Zhen; Tho Tran; Vo, Sonny; Fiorentino, Marco; Brug, Jim; Beausoleil, Raymond G.","","","","NATURE","MAR 21 2013","2013","495","7441","","","","348","351","","10.1038/nature11972","","","164","18.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","30","18","18","18","26","20","25","1"
"Naturally occurring allele diversity allows potato cultivation in northern latitudes","Kloosterman, Bjorn; Abelenda, Jose A.; Carretero Gomez, Maria del Mar; Oortwijn, Marian; de Boer, Jan M.; Kowitwanich, Krissana; Horvath, Beatrix M.; van Eck, Herman J.; Smaczniak, Cezary; Prat, Salome; Visser, Richard G. F.; Bachem, Christian W. B.","","","","NATURE","MAR 14 2013","2013","495","7440","","","","246","250","","10.1038/nature11912","","","164","18.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","24","15","19","24","19","30","23","0"
"Endogenous antigen tunes the responsiveness of naive B cells but not T cells","Zikherman, Julie; Parameswaran, Ramya; Weiss, Arthur","","","","NATURE","SEP 6 2012","2012","489","7414","","","","160","U185","","10.1038/nature11311","","","164","16.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","26","20","21","21","19","23","22","0"
"Control of ground-state pluripotency by allelic regulation of Nanog","Miyanari, Yusuke; Torres-Padilla, Maria-Elena","","","","NATURE","MAR 22 2012","2012","483","7390","","","","470","U123","","10.1038/nature10807","","","164","16.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","42","27","22","15","16","10","7","11","0"
"Protective astrogenesis from the SVZ niche after injury is controlled by Notch modulator Thbs4","Benner, Eric J.; Luciano, Dominic; Jo, Rebecca; Abdi, Khadar; Paez-Gonzalez, Patricia; Sheng, Huaxin; Warner, David S.; Liu, Chunlei; Eroglu, Cagla; Kuo, Chay T.","","","","NATURE","MAY 16 2013","2013","497","7449","","","","369","+","","10.1038/nature12069","","","163","18.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","26","27","17","25","20","22","23","1"
"Stabilization of cooperative virulence by the expression of an avirulent phenotype","Diard, Mederic; Garcia, Victor; Maier, Lisa; Remus-Emsermann, Mitja N. P.; Regoes, Roland R.; Ackermann, Martin; Hardt, Wolf-Dietrich","","","","NATURE","FEB 21 2013","2013","494","7437","","","","353","356","","10.1038/nature11913","","","163","18.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","16","21","25","26","19","33","15","0"
"Tet1 controls meiosis by regulating meiotic gene expression","Yamaguchi, Shinpei; Hong, Kwonho; Liu, Rui; Shen, Li; Inoue, Azusa; Diep, Dinh; Zhang, Kun; Zhang, Yi","","","","NATURE","DEC 20 2012","2012","492","7429","","","","443","+","","10.1038/nature11709","","","163","16.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","22","24","22","13","17","15","19","1"
"A canonical to non-canonical Wnt signalling switch in haematopoietic stem-cell ageing","Florian, Maria Carolina; Nattamai, Kalpana J.; Doerr, Karin; Marka, Gina; Ueberle, Bettina; Vas, Virag; Eckl, Christina; Andrae, Immanuel; Schiemann, Matthias; Oostendorp, Robert A. J.; Scharffetter-Kochanek, Karin; Kestler, Hans Armin; Zheng, Yi; Geiger, Hartmut","","","","NATURE","NOV 21 2013","2013","503","7476","","","","392","+","","10.1038/nature12631","","","162","18.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","24","28","24","32","21","23","0"
"Heat dissipation in atomic-scale junctions","Lee, Woochul; Kim, Kyeongtae; Jeong, Wonho; Angela Zotti, Linda; Pauly, Fabian; Carlos Cuevas, Juan; Reddy, Pramod","","","","NATURE","JUN 13 2013","2013","498","7453","","","","209","+","","10.1038/nature12183","","","162","18.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","23","31","27","23","15","21","18","0"
"An oxygen-regulated switch in the protein synthesis machinery","Uniacke, James; Holterman, Chet E.; Lachance, Gabriel; Franovic, Aleksandra; Jacob, Mathieu D.; Fabian, Marc R.; Payette, Josianne; Holcik, Martin; Pause, Arnim; Lee, Stephen","","","","NATURE","JUN 7 2012","2012","486","7401","","","","126","U154","","10.1038/nature11055","","","162","16.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","22","21","21","23","17","21","23","0"
"Key role of symbiotic dinitrogen fixation in tropical forest secondary succession","Batterman, Sarah A.; Hedin, Lars O.; van Breugel, Michiel; Ransijn, Johannes; Craven, Dylan J.; Hall, Jefferson S.","","","","NATURE","OCT 10 2013","2013","502","7470","","","","224","+","","10.1038/nature12525","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","18","24","22","23","32","29","3"
"Completion of the entire hepatitis C virus life cycle in genetically humanized mice","Dorner, Marcus; Horwitz, Joshua A.; Donovan, Bridget M.; Labitt, Rachael N.; Budell, William C.; Friling, Tamar; Vogt, Alexander; Catanese, Maria Teresa; Satoh, Takashi; Kawai, Taro; Akira, Shizuo; Law, Mansun; Rice, Charles M.; Ploss, Alexander","","","","NATURE","SEP 12 2013","2013","501","7466","","","","237","+","","10.1038/nature12427","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","46","35","26","15","13","9","11","0"
"Corticostriatal neurons in auditory cortex drive decisions during auditory discrimination","Znamenskiy, Petr; Zador, Anthony M.","","","","NATURE","MAY 23 2013","2013","497","7450","","","","482","+","","10.1038/nature12077","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","23","24","21","24","14","30","20","1"
"Psl trails guide exploration and microcolony formation in Pseudomonas aeruginosa biofilms","Zhao, Kun; Tseng, Boo Shan; Beckerman, Bernard; Jin, Fan; Gibiansky, Maxsim L.; Harrison, Joe J.; Luijten, Erik; Parsek, Matthew R.; Wong, Gerard C. L.","","","","NATURE","MAY 16 2013","2013","497","7449","","","","388","+","","10.1038/nature12155","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","19","30","23","24","19","20","17","0"
"Deep instability of deforested tropical peatlands revealed by fluvial organic carbon fluxes","Moore, Sam; Evans, Chris D.; Page, Susan E.; Garnett, Mark H.; Jones, Tim G.; Freeman, Chris; Hooijer, Aljosja; Wiltshire, Andrew J.; Limin, Suwido H.; Gauci, Vincent","","","","NATURE","JAN 31 2013","2013","493","7434","","","","660","+","","10.1038/nature11818","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","21","28","22","17","32","15","20","2"
"A galaxy rapidly forming stars 700 million years after the Big Bang at redshift 7.51","Finkelstein, S. L.; Papovich, C.; Dickinson, M.; Song, M.; Tilvi, V.; Koekemoer, A. M.; Finkelstein, K. D.; Mobasher, B.; Ferguson, H. C.; Giavalisco, M.; Reddy, N.; Ashby, M. L. N.; Dekel, A.; Fazio, G. G.; Fontana, A.; Grogin, N. A.; Huang, J. -S.; Kocevski, D.; Rafelski, M.; Weiner, B. J.; Willner, S. P.","","","","NATURE","OCT 24 2013","2013","502","7472","","","","524","527","","10.1038/nature12657","","","160","17.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25","38","35","22","12","10","14","3"
"Temporal regulation of EGF signalling networks by the scaffold protein Shc1","Zheng, Yong; Zhang, Cunjie; Croucher, David R.; Soliman, Mohamed A.; St-Denis, Nicole; Pasculescu, Adrian; Taylor, Lorne; Tate, Stephen A.; Hardy, W. Rod; Colwill, Karen; Dai, Anna Yue; Bagshaw, Rick; Dennis, James W.; Gingras, Anne-Claude; Daly, Roger J.; Pawson, Tony","","","","NATURE","JUL 11 2013","2013","499","7457","","","","166","+","","10.1038/nature12308","","","160","17.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","30","32","21","13","28","14","16","0"
