PUBLICATION NAME: (plos biology) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Strigolactone Can Promote or Inhibit Shoot Branching by Triggering Rapid Depletion of the Auxin Efflux Protein PIN1 from the Plasma Membrane","Shinohara, Naoki; Taylor, Catherine; Leyser, Ottoline","","","","PLOS BIOLOGY","JAN 2013","2013","11","1","","","","","","e1001474","10.1371/journal.pbio.1001474","","","219","24.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","34","40","24","23","19","35","27","2"
"Species Interactions Alter Evolutionary Responses to a Novel Environment","Lawrence, Diane; Fiegna, Francesca; Behrends, Volker; Bundy, Jacob G.; Phillimore, Albert B.; Bell, Thomas; Barraclough, Timothy G.","","","","PLOS BIOLOGY","MAY 2012","2012","10","5","","","","","","e1001330","10.1371/journal.pbio.1001330","","","192","19.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","16","20","27","19","26","29","35","0"
"Bet Hedging in Yeast by Heterogeneous, Age-Correlated Expression of a Stress Protectant","Levy, Sasha F.; Ziv, Naomi; Siegal, Mark L.","","","","PLOS BIOLOGY","MAY 2012","2012","10","5","","","","","","e1001325","10.1371/journal.pbio.1001325","","","185","18.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","28","29","22","28","23","12","19","0"
"Neuregulin and BDNF Induce a Switch to NMDA Receptor-Dependent Myelination by Oligodendrocytes","Lundgaard, Iben; Luzhynskaya, Aryna; Stockley, John H.; Wang, Zhen; Evans, Kimberley A.; Swire, Matthew; Volbracht, Katrin; Gautier, Helene O. B.; Franklin, Robin J. M.; Ffrench-Constant, Charles; Attwell, David; Karadottir, Ragnhildur T.","","","","PLOS BIOLOGY","DEC 2013","2013","11","12","","","","","","e1001743","10.1371/journal.pbio.1001743","","","178","19.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","21","39","22","31","29","26","0"
"Global Gradients in Vertebrate Diversity Predicted by Historical Area-Productivity Dynamics and Contemporary Environment","Jetz, Walter; Fine, Paul V. A.","","","","PLOS BIOLOGY","MAR 2012","2012","10","3","","","","","","e1001292","10.1371/journal.pbio.1001292","","","167","16.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","20","13","23","21","22","26","21","1"
"Comparative Sex Chromosome Genomics in Snakes: Differentiation, Evolutionary Strata, and Lack of Global Dosage Compensation","Vicoso, Beatriz; Emerson, J. J.; Zektser, Yulia; Mahajan, Shivani; Bachtrog, Doris","","","","PLOS BIOLOGY","AUG 2013","2013","11","8","","","","","","e1001643","10.1371/journal.pbio.1001643","","","166","18.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","22","27","28","19","27","21","0"
"The Discovery of New Deep-Sea Hydrothermal Vent Communities in the Southern Ocean and Implications for Biogeography","Rogers, Alex D.; Tyler, Paul A.; Connelly, Douglas P.; Copley, Jon T.; James, Rachael; Larter, Robert D.; Linse, Katrin; Mills, Rachel A.; Garabato, Alfredo Naveira; Pancost, Richard D.; Pearce, David A.; Polunin, Nicholas V. C.; German, Christopher R.; Shank, Timothy; Boersch-Supan, Philipp H.; Alker, Belinda J.; Aquilina, Alfred; Bennett, Sarah A.; Clarke, Andrew; Dinley, Robert J. J.; Graham, Alastair G. C.; Green, Darryl R. H.; Hawkes, Jeffrey A.; Hepburn, Laura; Hilario, Ana; Huvenne, Veerle A. I.; Marsh, Leigh; Ramirez-Llodra, Eva; Reid, William D. K.; Roterman, Christopher N.; Sweeting, Christopher J.; Thatje, Sven; Zwirglmaier, Katrin","","","","PLOS BIOLOGY","JAN 2012","2012","10","1","","","","","","e1001234","10.1371/journal.pbio.1001234","","","166","16.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","26","16","28","13","22","17","21","14","1"
"Reasoning, Learning, and Creativity: Frontal Lobe Function and Human Decision-Making","Collins, Anne; Koechlin, Etienne","","","","PLOS BIOLOGY","MAR 2012","2012","10","3","","","","","","e1001293","10.1371/journal.pbio.1001293","","","161","16.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","11","16","21","14","22","23","35","4"
"Neural Mechanisms Underlying Motivation of Mental Versus Physical Effort","Schmidt, Liane; Lebreton, Mael; Clery-Melin, Marie-Laure; Daunizeau, Jean; Pessiglione, Mathias","","","","PLOS BIOLOGY","FEB 2012","2012","10","2","","","","","","e1001266","10.1371/journal.pbio.1001266","","","158","15.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","16","24","21","16","24","22","20","1"
"An Introduction to Social Media for Scientists","Bik, Holly M.; Goldstein, Miriam C.","","","","PLOS BIOLOGY","APR 2013","2013","11","4","","","","","","e1001535","10.1371/journal.pbio.1001535","","","157","17.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","18","20","24","19","20","26","20","2"
