PUBLICATION NAME: (nature communications) AND YEAR PUBLISHED: (2012-2013)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"The dynamic stator stalk of rotary ATPases","Stewart, Alastair G.; Lee, Lawrence K.; Donohoe, Mhairi; Chaston, Jessica J.; Stock, Daniela","","","","NATURE COMMUNICATIONS","FEB 2012","2012","3","","","","","","","687","10.1038/ncomms1693","","","48","4.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","13","3","8","3","8","3","2","0"
"Rats track odour trails accurately using a multi-layered strategy with near-optimal sampling","Khan, Adil Ghani; Sarangi, Manaswini; Bhalla, Upinder Singh","","","","NATURE COMMUNICATIONS","FEB 2012","2012","3","","","","","","","703","10.1038/ncomms1712","","","48","4.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","5","4","4","11","5","7","1"
"The genetic origin and history of speed in the Thoroughbred racehorse","Bower, Mim A.; McGivney, Beatrice A.; Campana, Michael G.; Gu, Jingjing; Andersson, Lisa S.; Barrett, Elizabeth; Davis, Catherine R.; Mikko, Sofia; Stock, Frauke; Voronkova, Valery; Bradley, Daniel G.; Fahey, Alan G.; Lindgren, Gabriella; MacHugh, David E.; Sulimova, Galina; Hill, Emmeline W.","","","","NATURE COMMUNICATIONS","JAN 2012","2012","3","","","","","","","643","10.1038/ncomms1644","","","48","4.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","1","11","6","11","9","0"
"An angular fluidic channel for prism-free surface-plasmon-assisted fluorescence capturing","Nomura, Ken-ichi; Gopinath, Subash C. B.; Lakshmipriya, Thangavel; Fukuda, Nobuko; Wang, Xiaomin; Fujimaki, Makoto","","","","NATURE COMMUNICATIONS","DEC 2013","2013","4","","","","","","","2855","10.1038/ncomms3855","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","12","9","7","6","7","0"
"Characterization and modelling of interspecies electron transfer mechanisms and microbial community dynamics of a syntrophic association","Nagarajan, Harish; Embree, Mallory; Rotaru, Amelia-Elena; Shrestha, Pravin M.; Feist, Adam M.; Palsson, Bernhard O.; Lovley, Derek R.; Zengler, Karsten","","","","NATURE COMMUNICATIONS","NOV 2013","2013","4","","","","","","","2809","10.1038/ncomms3809","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","4","9","3","11","7","0"
"A platform for designing hyperpolarized magnetic resonance chemical probes","Nonaka, Hiroshi; Hata, Ryunosuke; Doura, Tomohiro; Nishihara, Tatsuya; Kumagai, Keiko; Akakabe, Mai; Tsuda, Masashi; Ichikawa, Kazuhiro; Sando, Shinsuke","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2411","10.1038/ncomms3411","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","8","10","7","9","2","0"
"Disappearance of nodal gap across the insulator-superconductor transition in a copper-oxide superconductor","Peng, Yingying; Meng, Jianqiao; Mou, Daixiang; He, Junfeng; Zhao, Lin; Wu, Yue; Liu, Guodong; Dong, Xiaoli; He, Shaolong; Zhang, Jun; Wang, Xiaoyang; Peng, Qinjun; Wang, Zhimin; Zhang, Shenjin; Yang, Feng; Chen, Chuangtian; Xu, Zuyan; Lee, T. K.; Zhou, X. J.","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2459","10.1038/ncomms3459","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","10","4","5","3","8","1"
"Cadmium iodide-mediated allenylation of terminal alkynes with ketones","Tang, Xinjun; Zhu, Can; Cao, Tao; Kuang, Jingqiang; Lin, Weilong; Ni, Shengjun; Zhang, Jiasheng; Ma, Shengming","","","","NATURE COMMUNICATIONS","SEP 2013","2013","4","","","","","","","2450","10.1038/ncomms3450","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","7","9","4","8","3","0"
"Noise-resilient quantum evolution steered by dynamical decoupling","Liu, Gang-Qin; Po, Hoi Chun; Du, Jiangfeng; Liu, Ren-Bao; Pan, Xin-Yu","","","","NATURE COMMUNICATIONS","AUG 2013","2013","4","","","","","","","2254","10.1038/ncomms3254","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","9","8","6","6","5","0"
"Changes in the regulation of cortical neurogenesis contribute to encephalization during amniote brain evolution","Nomura, Tadashi; Gotoh, Hitoshi; Ono, Katsuhiko","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2206","10.1038/ncomms3206","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","7","4","10","8","4","6","0"
"Thymosin beta 4-sulfoxide attenuates inflammatory cell infiltration and promotes cardiac wound healing","Evans, Mark A.; Smart, Nicola; Dube, Karina N.; Bollini, Sveva; Clark, James E.; Evans, Hayley G.; Taams, Leonie S.; Richardson, Rebecca; Levesque, Mathieu; Martin, Paul; Mills, Kevin; Riegler, Johannes; Price, Anthony N.; Lythgoe, Mark F.; Riley, Paul R.","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2081","10.1038/ncomms3081","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","7","9","8","4","6","0"
"A green lead hydrometallurgical process based on a hydrogen-lead oxide fuel cell","Pan, Junqing; Sun, Yanzhi; Li, Wei; Knight, James; Manthiram, Arumugam","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2178","10.1038/ncomms3178","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","7","5","6","12","8","1"
"Nitrate formation from atmospheric nitrogen and oxygen photocatalysed by nano-sized titanium dioxide","Yuan, Shi-Jie; Chen, Jie-Jie; Lin, Zhi-Qi; Li, Wen-Wei; Sheng, Guo-Ping; Yu, Han-Qing","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2249","10.1038/ncomms3249","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","9","8","4","14","0"
"TRF1 is a stem cell marker and is essential for the generation of induced pluripotent stem cells","Schneider, Ralph P.; Garrobo, Ianire; Foronda, Miguel; Palacios, Jose A.; Marion, Rosa M.; Flores, Ignacio; Ortega, Sagrario; Blasco, Maria A.","","","","NATURE COMMUNICATIONS","JUN 2013","2013","4","","","","","","","1946","10.1038/ncomms2946","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","7","7","9","2","6","5","0"
"Gravity-induced encapsulation of liquids by destabilization of granular rafts","Abkarian, Manouk; Protiere, Suzie; Aristoff, Jeffrey M.; Stone, Howard A.","","","","NATURE COMMUNICATIONS","MAY 2013","2013","4","","","","","","","1895","10.1038/ncomms2869","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","8","7","11","8","4","5","0"
"Intrinsic electrical conductivity of nanostructured metal-organic polymer chains","Hermosa, Cristina; Vicente Alvarez, Jose; Azani, Mohammad-Reza; Gomez-Garcia, Carlos J.; Fritz, Michelle; Soler, Jose M.; Gomez-Herrero, Julio; Gomez-Navarro, Cristina; Zamora, Felix","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1709","10.1038/ncomms2696","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","7","4","9","3","4","6","1"
"Reconciliation of marine and terrestrial carbon isotope excursions based on changing atmospheric CO2 levels","Schubert, Brian A.; Jahren, A. Hope","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1653","10.1038/ncomms2659","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","6","10","4","10","6","0"
"Regulation of asymmetric cell division and polarity by Scribble is not required for humoral immunity","Hawkins, Edwin D.; Oliaro, Jane; Kallies, Axel; Belz, Gabrielle T.; Filby, Andrew; Hogan, Thea; Haynes, Nicole; Ramsbottom, Kelly M.; Van Ham, Vanessa; Kinwell, Tanja; Seddon, Benedict; Davies, Derek; Tarlinton, David; Lew, Andrew M.; Humbert, Patrick O.; Russell, Sarah M.","","","","NATURE COMMUNICATIONS","APR 2013","2013","4","","","","","","","1801","10.1038/ncomms2796","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","12","8","3","5","5","1","0"
"Excitation-dependent visible fluorescence in decameric nanoparticles with monoacylglycerol cluster chromophores","Lee, Kwang-Ming; Cheng, Wan-Yin; Chen, Cheng-Yu; Shyue, Jing-Jong; Nieh, Chih-Chun; Chou, Chen-Fu; Lee, Jia-Rong; Lee, Ya-Yun; Cheng, Chih-Yang; Chang, Sarah Y.; Yang, Thomas C.; Cheng, Mei-Ching; Lin, Bi-Yun","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1544","10.1038/ncomms2563","","","47","5.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","3","8","5","9","14","0"
